TIMESTAMP,OPEN,LOW,HIGH,CLOSE,VOLUME,TIMESTAMP_CLOSE,VOLUME_QUOTE,TRADES,TAKER_BASE,TAKER_QUOTE
1603152000000,11744.99,12045.78,11673.0,11900.03,312811.8,1603238399999,3710691439.21,1059398.0,160448.69,1903506839.76
1603238400000,11900.03,13240.0,11876.0,12796.07,591963.07,1603324799999,7435850474.64,1870576.0,305797.7,3837865012.64
1603324800000,12796.06,13188.27,12675.5,12968.87,343851.67,1603411199999,4448237306.2,1232587.0,162855.79,2107012797.4
1603411200000,12970.39,13043.0,12725.04,12925.82,237042.53,1603497599999,3059965867.59,897416.0,112051.4,1446911171.49
1603497600000,12925.82,13177.59,12871.07,13110.88,176146.63,1603583999999,2296046388.61,801400.0,87149.4,1136114842.8
1603584000000,13110.88,13369.0,12715.0,13023.81,206012.65,1603670399999,2690867875.56,889235.0,100425.31,1311919681.19
1603670400000,13024.21,13240.0,12729.0,13047.24,316503.3,1603756799999,4121218762.84,1105825.0,157389.76,2050474015.06
1603756800000,13047.24,13787.83,13041.3,13629.38,411509.51,1603843199999,5533418976.94,1299183.0,213506.95,2871048375.45
1603843200000,13629.89,13863.0,12876.0,13256.17,476993.79,1603929599999,6377260018.41,1564676.0,233144.48,3116858196.48
1603929600000,13255.79,13637.22,12965.0,13446.65,355352.34,1604015999999,4735209655.61,1247634.0,182192.75,2428564107.6
1604016000000,13446.65,13665.65,13100.0,13549.12,349890.57,1604102399999,4684549159.3,1245765.0,178139.68,2385629724.95
1604102400000,13549.12,14140.0,13403.36,13783.73,357853.23,1604188799999,4923864620.9,1344037.0,182804.84,2515861128.84
1604188800000,13783.73,13891.52,13605.9,13752.86,198395.23,1604275199999,2727415103.81,885249.0,97711.34,1343534847.03
1604275200000,13752.87,13823.75,13195.0,13540.54,327991.77,1604361599999,4433952125.46,1222326.0,161896.73,2189442537.82
1604361600000,13541.55,14070.0,13276.33,14016.55,348730.51,1604447999999,4748953992.22,1303446.0,177409.09,2417380647.73
1604448000000,14016.55,14280.0,13512.0,14134.31,451433.42,1604534399999,6269163704.0,1677175.0,229094.68,3181919979.04
1604534400000,14134.32,15777.0,14088.01,15598.75,717489.7,1604620799999,10661964053.32,2418730.0,355528.62,5281275217.72
1604620800000,15598.74,15984.2,15177.0,15590.96,559380.06,1604707199999,8719764932.89,2067927.0,260161.4,4056820812.44
1604707200000,15590.95,15774.0,14350.0,14824.34,457582.68,1604793599999,6921481478.49,1783469.0,217481.96,3289643705.78
1604793600000,14824.33,15678.0,14710.0,15473.2,290616.39,1604879999999,4428801810.67,1188596.0,140057.85,2134422582.04
1604880000000,15473.2,15869.0,14822.0,15328.72,474181.98,1604966399999,7271506165.7,1801578.0,225448.92,3458349120.76
1604966400000,15328.72,15474.17,15071.0,15294.68,244073.5,1605052799999,3732294398.39,1109192.0,117575.62,1798149601.4
1605052800000,15294.68,16000.0,15274.89,15690.24,330772.85,1605139199999,5177231131.45,1387218.0,159256.7,2493407884.94
1605139200000,15690.24,16345.0,15437.7,16289.02,471759.13,1605225599999,7523910248.9,1927371.0,234735.97,3745542477.13
1605225600000,16289.01,16479.99,15955.6,16320.54,306656.36,1605311999999,4984405298.82,1405591.0,144127.7,2343193250.77
1605312000000,16320.54,16326.82,15700.0,16064.51,266206.94,1605398399999,4251500067.66,1235238.0,135009.44,2156719599.99
1605398400000,16064.51,16161.23,15768.0,15952.27,210318.45,1605484799999,3359401680.11,1160914.0,109037.56,1741822737.27
1605484800000,15951.93,16882.0,15862.0,16707.07,342459.33,1605571199999,5627638531.07,1452989.0,180565.45,2967166855.28
1605571200000,16707.0,17890.1,16550.0,17670.01,524094.7,1605657599999,9050160241.0,2012288.0,261569.25,4512400955.0
1605657600000,17670.01,18520.0,17215.03,17788.32,732937.1,1605743999999,13108477651.2,2750334.0,352520.46,6306428689.03
1605744000000,17788.32,18200.0,17347.27,17811.68,406500.98,1605830399999,7243709977.39,1642647.0,198063.5,3531122531.32
1605830400000,17811.68,18831.6,17748.92,18664.31,407926.8,1605916799999,7497709362.56,1699255.0,196545.45,3612706221.05
1605916800000,18662.85,18986.0,18302.08,18721.99,342412.49,1606003199999,6408035133.45,1467289.0,160371.67,3001956086.54
1606003200000,18721.99,18780.0,17645.98,18435.2,373779.42,1606089599999,6856294687.87,1611056.0,174390.0,3198892160.56
1606089600000,18434.17,18812.65,18013.97,18382.07,364221.38,1606175999999,6718716197.9,1558298.0,175670.66,3240552006.68
1606176000000,18382.07,19440.0,18000.0,19179.64,477968.29,1606262399999,9042446485.58,2009567.0,227534.88,4304225416.67
1606262400000,19178.53,19554.19,18509.12,18741.67,426276.99,1606348799999,8117262497.75,1821978.0,200114.33,3813276519.76
1606348800000,18741.66,18940.69,16181.0,17155.34,850692.86,1606435199999,14698559977.07,3571835.0,401324.91,6932738422.12
1606435200000,17155.37,17465.0,16444.83,17144.1,398072.93,1606521599999,6748491428.32,1639548.0,191478.01,3247590460.26
1606521600000,17144.11,17880.0,16865.78,17717.74,268833.75,1606607999999,4666900540.01,1129925.0,129558.25,2250203980.1
1606608000000,17717.74,18343.0,17523.0,18181.09,256024.01,1606694399999,4609730542.11,1125785.0,130770.78,2356413236.22
1606694400000,18180.43,19944.0,18178.82,19720.0,500482.57,1606780799999,9568806966.58,2089768.0,257982.05,4930629706.98
1606780800000,19722.09,19956.0,18050.0,18772.7,553885.33,1606867199999,10601482195.22,2558348.0,268754.54,5146387321.85
1606867200000,18770.33,19365.0,18329.58,19207.01,335717.48,1606953599999,6352815848.93,1606530.0,164736.83,3118419441.82
1606953600000,19207.01,19640.0,18865.0,19434.3,245020.58,1607039999999,4724323628.54,1272309.0,121969.82,2352257007.36
1607040000000,19432.66,19537.16,18570.0,18664.2,276271.94,1607126399999,5260370304.17,1376095.0,130243.88,2480767591.89
1607126400000,18662.72,19203.46,18510.0,19147.62,165912.65,1607212799999,3145507861.16,946103.0,82521.25,1564751855.58
1607212800000,19147.63,19449.1,18855.35,19375.02,176004.61,1607299199999,3370639869.06,943780.0,87915.75,1684224667.03
1607299200000,19375.0,19446.36,18908.66,19172.88,169402.37,1607385599999,3249551714.48,926894.0,82063.36,1574431844.81
1607385600000,19172.87,19319.38,18133.33,18319.32,280714.13,1607471999999,5279747287.14,1351027.0,133427.04,2510341786.93
1607472000000,18319.33,18639.7,17650.0,18537.98,353123.69,1607558399999,6424799134.15,1673883.0,178303.95,3245713536.8
1607558400000,18537.97,18550.0,17916.0,18253.51,233960.24,1607644799999,4271592591.33,1241586.0,116243.72,2122841960.61
1607644800000,18254.0,18290.44,17555.0,18031.47,317866.07,1607731199999,5689740183.81,1563578.0,160142.01,2867277619.47
1607731200000,18031.71,18950.0,18012.21,18800.0,196962.28,1607817599999,3641762062.75,1080853.0,106123.94,1962692168.69
1607817600000,18800.0,19432.0,18705.46,19175.07,239760.09,1607903999999,4594353525.46,1182585.0,121821.87,2334599624.84
1607904000000,19175.06,19355.35,19004.72,19270.7,181555.82,1607990399999,3480597165.15,1063827.0,90220.45,1730017045.77
1607990400000,19270.71,19598.0,19039.64,19424.91,248744.05,1608076799999,4809598929.89,1313847.0,122075.04,2361458658.56
1608076800000,19424.9,21600.0,19274.55,21346.8,459302.01,1608163199999,9357131523.97,2298208.0,241794.89,4926403521.59
1608163200000,21346.81,23888.04,21231.5,22816.99,823435.82,1608249599999,18707295908.07,4179029.0,410694.99,9329002947.94
1608249600000,22816.99,23330.0,22363.94,23124.35,305997.22,1608335999999,7000308998.93,1812455.0,151397.14,3464553049.82
1608336000000,23124.35,24281.61,22735.81,23847.28,337535.44,1608422399999,7938307873.87,1930474.0,167811.3,3947885496.88
1608422400000,23847.28,24376.0,23076.25,23472.96,322289.77,1608508799999,7612660738.47,1951223.0,155605.5,3677419184.17
1608508800000,23472.96,24145.0,21920.0,22730.1,476456.59,1608595199999,11000495257.07,2612726.0,231309.94,5342893422.09
1608595200000,22736.05,23850.0,22387.0,23826.99,326124.31,1608681599999,7526843284.06,1923785.0,163772.66,3781514220.2
1608681600000,23826.74,24235.42,22572.52,23238.27,394754.94,1608767999999,9276578416.54,2386530.0,192721.44,4531460324.38
1608768000000,23237.73,23819.81,22700.0,23737.44,237754.26,1608854399999,5517917922.31,1532684.0,120539.76,2799029134.68
1608854400000,23738.75,24827.64,23450.0,24730.0,284523.43,1608940799999,6874550222.93,1821407.0,144345.7,3489090196.96
1608940800000,24729.99,26926.0,24507.24,26508.83,367265.56,1609027199999,9382122680.48,2300815.0,186138.69,4756955732.53
1609027200000,26508.84,28459.84,25850.0,26305.64,540264.15,1609113599999,14678578951.92,3325654.0,263441.24,7160381538.95
1609113600000,26301.76,27538.82,26117.1,27102.66,267563.47,1609199999999,7224208281.73,1946973.0,129242.8,3490324558.14
1609200000000,27101.45,27441.73,25913.01,27402.83,260759.45,1609286399999,6956813209.79,1833178.0,126931.72,3387490332.21
1609286400000,27402.83,29063.72,27401.0,28906.99,374737.66,1609372799999,10558400366.55,2363568.0,185801.16,5237447909.15
1609372800000,28906.99,29376.7,27848.0,28951.68,313648.84,1609459199999,9030623930.45,2151517.0,148980.53,4291721563.31
1609459200000,28948.19,29668.86,28627.12,29337.16,210716.4,1609545599999,6157505024.09,1511793.0,101247.9,2960175587.62
1609545600000,29337.15,33480.0,28958.24,32199.91,545541.08,1609631999999,17122938614.71,3514545.0,273388.46,8578964529.71
1609632000000,32198.41,34832.25,32000.02,33054.53,487486.99,1609718399999,16389111411.53,3325307.0,238761.66,8029365512.73
1609718400000,33053.93,33653.56,27800.0,32031.07,506128.02,1609804799999,15879195836.25,3470951.0,242947.2,7626162910.41
1609804800000,32029.55,34500.0,29900.0,33999.52,433720.83,1609891199999,13959353458.55,3077140.0,214417.08,6904989558.84
1609891200000,33999.51,37037.51,33356.46,36823.68,444019.83,1609977599999,15515216052.17,3343780.0,221236.89,7735680984.29
1609977600000,36825.77,40565.62,36337.36,39498.92,520147.91,1610063999999,19955559504.79,3936708.0,257944.97,9900486395.62
1610064000000,39498.32,42125.51,36539.77,40637.23,518080.83,1610150399999,20667265854.49,4247011.0,254344.17,10152865266.04
1610150400000,40638.91,41539.88,38733.28,40136.04,260882.8,1610236799999,10520523013.41,2489926.0,126105.32,5086880791.2
1610236800000,40136.05,41412.12,35268.0,38221.67,436759.05,1610323199999,17027093434.55,3699058.0,211717.22,8261995935.21
1610323200000,38200.01,38322.18,30448.0,35408.46,906275.65,1610409599999,30742156595.35,7483656.0,443696.59,15052872048.14
1610409600000,35406.92,36693.44,32600.0,34056.9,449065.69,1610495999999,15590695938.85,4292644.0,222279.83,7719925265.67
1610496000000,34065.53,37880.0,32420.0,37421.07,398188.09,1610582399999,13803091615.05,3801367.0,199377.68,6916994865.69
1610582400000,37416.34,40189.39,36764.33,39163.31,353142.39,1610668799999,13663753723.4,3501513.0,175843.75,6805766674.2
1610668800000,39163.31,39790.0,34478.0,36755.24,437610.11,1610755199999,16148530126.35,4212641.0,215685.4,7958729167.12
1610755200000,36755.25,38000.0,35366.0,36025.66,301102.48,1610841599999,11103654689.81,3011057.0,146509.38,5406319579.74
1610841600000,36025.65,36898.0,33863.5,35869.83,287686.13,1610927999999,10206002445.02,2832554.0,142749.22,5067322177.93
1610928000000,35875.72,37547.94,34808.47,36686.86,253386.7,1611014399999,9167208119.7,2509593.0,126929.28,4593293225.33
1611014400000,36690.0,37961.0,35850.0,35891.03,257889.42,1611100799999,9530202433.37,2463060.0,127747.18,4722978204.95
1611100800000,35891.74,36461.44,33403.0,35500.0,329192.42,1611187199999,11521126165.52,3069181.0,160202.35,5609941255.61
1611187200000,35499.23,35636.17,30069.9,30879.97,550562.28,1611273599999,17863845664.02,4767974.0,269649.68,8750951225.9
1611273600000,30875.77,33831.52,28880.0,32986.34,453568.54,1611359999999,14265924156.73,4072699.0,225783.67,7105649881.87
1611360000000,32990.08,33495.0,31405.0,32086.48,256776.41,1611446399999,8300485557.2,2533905.0,126744.17,4098792684.46
1611446400000,32086.48,33125.75,30914.2,32275.63,212107.04,1611532799999,6824806447.15,2205550.0,106443.01,3426090935.55
1611532800000,32274.88,34880.0,31921.47,32253.68,316687.52,1611619199999,10588161978.71,2871028.0,157598.39,5269771249.61
1611619200000,32253.68,32950.0,30810.0,32474.14,346861.71,1611705599999,11060562208.15,3088089.0,172363.34,5498592866.31
1611705600000,32474.81,32562.2,29240.0,30381.04,431022.84,1611791999999,13269633441.0,3665833.0,213394.74,6569777789.6
1611792000000,30382.96,33778.95,29843.33,33399.75,311528.37,1611878399999,9909261735.26,2824829.0,158511.48,5044260580.57
1611878400000,33399.99,38641.1,31960.0,34269.35,713579.78,1611964799999,25293550971.74,5920737.0,355439.3,12607381324.4
1611964800000,34267.04,34988.88,32849.06,34289.85,267861.87,1612051199999,9109013883.23,2754794.0,133627.38,4545355581.08
1612051200000,34284.76,34393.22,32193.04,33126.21,211293.89,1612137599999,7052326918.52,2233259.0,103318.72,3448995451.58
1612137600000,33125.11,34720.0,32322.47,33546.09,240632.32,1612223999999,8121385637.14,2421173.0,122660.73,4140348904.8
1612224000000,33546.08,36041.0,33450.0,35504.06,239856.23,1612310399999,8364687573.38,2345193.0,123537.06,4307892154.68
1612310400000,35504.07,37700.0,35410.0,37652.51,240308.08,1612396799999,8788925454.96,2331826.0,121022.04,4426236187.29
1612396800000,37651.92,38833.0,36233.0,36976.93,306715.02,1612483199999,11507154016.36,2825262.0,150086.37,5633298481.01
1612483200000,36975.19,38411.82,36586.68,38362.65,196277.44,1612569599999,7395595524.78,2144343.0,97203.23,3663358803.14
1612569600000,38357.17,40992.4,38269.0,39249.54,310826.32,1612655999999,12369698321.05,3050313.0,154728.28,6158712068.97
1612656000000,39249.53,39757.87,37403.27,38849.25,296721.92,1612742399999,11466152232.53,2896234.0,143721.73,5556013185.1
1612742400000,38849.24,47146.0,38037.0,46451.32,440167.09,1612828799999,18769855154.63,4374347.0,223454.34,9531054201.65
1612828800000,46451.32,48266.36,45057.65,46492.54,381477.43,1612915199999,17820342806.81,3957333.0,185490.94,8668372535.77
1612915200000,46492.53,47475.0,43770.0,44850.0,334979.02,1613001599999,15286260787.7,3259151.0,163672.46,7471185203.89
1613001600000,44850.0,48810.0,44038.97,48060.21,330540.04,1613087999999,15468624715.76,3326357.0,164596.17,7703204734.55
1613088000000,48060.21,49278.98,46121.0,47361.03,259186.29,1613174399999,12341281000.03,2862051.0,127514.46,6074419175.14
1613174400000,47364.0,48290.0,46252.1,47221.62,199965.4,1613260799999,9438075938.39,2253613.0,97689.07,4611739861.21
1613260800000,47221.63,49875.16,47093.16,48655.21,241935.67,1613347199999,11797051402.91,2598883.0,119727.74,5838366527.84
1613347200000,48655.21,49100.0,45349.21,47981.58,248960.4,1613433599999,11872149326.83,2721739.0,119328.82,5693484067.17
1613433600000,47981.6,50953.44,47101.02,49197.94,343592.01,1613519999999,16865499630.28,3477742.0,170702.58,8383271303.04
1613520000000,49197.93,52800.0,49029.62,52194.62,312007.46,1613606399999,15897490858.66,3332737.0,157467.48,8026680480.35
1613606400000,52194.62,52640.0,50948.0,51619.7,185489.89,1613692799999,9627115933.97,2199927.0,88315.34,4584365118.7
1613692800000,51612.46,56582.0,50800.0,56004.1,257911.87,1613779199999,13784775685.93,2913704.0,129990.32,6952543903.37
1613779200000,56005.85,57699.0,53905.0,55917.41,240296.31,1613865599999,13529409884.87,2830372.0,115701.93,6517025362.78
1613865600000,55908.45,58472.14,55564.5,57487.43,196820.57,1613951999999,11254047090.54,2277504.0,97912.56,5599464711.05
1613952000000,57475.5,57591.87,47751.42,54121.1,480660.19,1614038399999,25951996709.77,4903878.0,228365.29,12342132886.8
1614038400000,54125.55,54260.12,44893.82,48930.0,748737.46,1614124799999,36297078764.52,8009736.0,368110.65,17851832105.35
1614124800000,48930.01,51435.58,47000.0,49702.03,333415.22,1614211199999,16590055728.59,3748411.0,165014.33,8212207708.16
1614211200000,49702.05,52134.96,46685.43,47089.37,349943.02,1614297599999,17447887799.89,3922104.0,172353.77,8600369481.87
1614297600000,47087.97,48438.01,44100.0,46313.13,440670.32,1614383999999,20499678357.3,4687978.0,217772.73,10135954016.12
1614384000000,46313.12,48476.05,44926.77,46102.63,256027.07,1614470399999,12038528819.38,2956397.0,126959.96,5969498435.11
1614470400000,46097.09,46678.0,43002.05,45163.36,370358.82,1614556799999,16549302262.98,4080209.0,183636.78,8206337628.8
1614556800000,45162.64,49800.0,44972.49,49592.7,315659.93,1614643199999,15061638936.44,3611436.0,158078.42,7544487587.26
1614643200000,49594.99,50221.77,47058.06,48450.57,273100.44,1614729599999,13251422043.07,2970983.0,133977.1,6501372777.38
1614729600000,48454.21,52681.51,48110.66,50373.75,350311.23,1614815999999,17795826816.36,3781970.0,176625.27,8973331373.35
1614816000000,50373.75,51800.0,47500.0,48385.77,387428.96,1614902399999,19138827120.97,4199301.0,188509.04,9316363162.04
1614902400000,48385.77,49470.0,46320.0,48770.57,354602.76,1614988799999,16912469978.53,3864290.0,175791.28,8385994290.72
1614988800000,48772.68,49253.63,47090.0,48908.21,215092.91,1615075199999,10381734354.3,2557063.0,106587.18,5145716456.28
1615075200000,48908.21,51480.0,48908.21,50995.27,248398.12,1615161599999,12500440245.1,2883079.0,125296.26,6305916043.14
1615161600000,50991.35,52450.0,49310.0,52429.43,308339.87,1615247999999,15655716338.59,3279581.0,155092.51,7877090707.63
1615248000000,52429.43,54950.0,51880.0,54917.78,285604.8,1615334399999,15409273884.45,3312320.0,140878.1,7601587041.4
1615334400000,54917.78,57500.92,53061.0,55947.98,401159.49,1615420799999,22279865576.82,4457083.0,197030.81,10945834708.32
1615420800000,55949.3,58283.0,54356.44,57844.52,364681.32,1615507199999,20569039537.45,4355363.0,177889.48,10037536967.0
1615507200000,57842.64,58186.33,55074.3,57291.03,335495.04,1615593599999,19043301948.54,4054963.0,163059.64,9258204347.65
1615593600000,57291.04,61950.0,56136.0,61267.41,320322.17,1615679999999,18993462517.02,3901445.0,163088.22,9672335710.0
1615680000000,61267.41,61798.0,59005.0,59037.12,231991.9,1615766399999,14012489135.15,2783273.0,111414.6,6732127310.65
1615766400000,59037.11,60740.0,54517.28,55646.61,448820.83,1615852799999,25683051451.71,4839296.0,216862.56,12413877922.53
1615852800000,55646.61,56988.0,53335.0,56954.19,339718.2,1615939199999,18756792660.07,4041818.0,167192.9,9235749666.02
1615939200000,56953.23,59078.79,54154.93,58959.0,339397.71,1616025599999,19076274044.57,3916228.0,168453.58,9472373944.12
1616025600000,58959.01,60510.0,57072.0,57700.01,305100.03,1616111999999,17876750420.57,3505186.0,146854.7,8607128783.56
1616112000000,57700.01,59550.0,56301.27,58089.11,259039.48,1616198399999,15107378224.03,3136922.0,128071.25,7471941657.81
1616198400000,58089.11,59948.0,57881.0,58145.61,203680.15,1616284799999,12000524068.55,2543381.0,100819.55,5941806972.74
1616284800000,58144.44,58638.7,55403.55,57415.18,237518.7,1616371199999,13576194106.99,2940088.0,115249.87,6588584990.98
1616371200000,57415.19,58500.0,53635.81,54129.56,293062.95,1616457599999,16556509289.79,3557593.0,140398.94,7936406259.23
1616457600000,54129.56,55890.68,52981.4,54400.0,276199.04,1616543999999,15088688822.77,3202573.0,134532.64,7351102130.75
1616544000000,54400.0,57234.79,51666.0,52311.54,394172.53,1616630399999,21637316948.64,4140709.0,189909.68,10427034831.44
1616630400000,52307.89,53255.2,50452.08,51325.21,416848.09,1616716799999,21627711387.3,4302154.0,204849.29,10630602356.4
1616716800000,51325.21,55123.0,51260.0,55030.0,271957.84,1616803199999,14483003307.72,2948225.0,136780.44,7286122829.29
1616803200000,55030.0,56658.76,54001.0,55828.0,234435.35,1616889599999,12939134315.65,2589316.0,117057.48,6461486294.96
1616889600000,55828.0,56588.31,54694.91,55805.08,200603.77,1616975999999,11188756872.8,2260517.0,97635.47,5446627096.11
1616976000000,55804.16,58490.11,54931.15,57677.64,277215.27,1617062399999,15858571872.53,3043409.0,138125.58,7902278216.89
1617062400000,57676.14,59560.0,57110.0,58794.16,232824.06,1617148799999,13629362092.39,2568718.0,115846.13,6782192557.11
1617148800000,58794.17,59920.0,56812.0,58807.24,337038.35,1617235199999,19776038991.85,3429371.0,165663.89,9722384780.62
1617235200000,58810.99,59592.22,58002.0,58794.01,196332.11,1617321599999,11561694922.6,2133428.0,94680.74,5576910250.63
1617321600000,58797.56,60397.85,58490.03,59031.36,189391.96,1617407999999,11251166314.78,2130064.0,92589.84,5501759219.27
1617408000000,59028.99,59925.0,56900.0,57134.65,198636.17,1617494399999,11672141257.53,2247303.0,93687.06,5507316845.02
1617494400000,57134.65,58553.0,56517.23,58234.61,152454.12,1617580799999,8785593781.45,1778714.0,74594.63,4298930356.92
1617580800000,58234.61,59385.0,56808.94,59243.39,174338.65,1617667199999,10144751892.15,2011408.0,86261.21,5020733701.78
1617667200000,59243.4,59626.18,57500.0,58059.99,165562.03,1617753599999,9681501016.8,1949118.0,78636.42,4599489382.52
1617753600000,58060.0,58720.0,55536.07,56018.18,265271.71,1617839999999,15106714000.52,2888669.0,127561.23,7266072196.91
1617840000000,56018.17,58200.0,55759.13,58122.26,161389.86,1617926399999,9238696877.0,1886407.0,79929.24,4575915375.85
1617926400000,58122.93,58950.0,57700.0,58176.03,141690.14,1618012799999,8260112160.69,1631493.0,68304.75,3982540627.14
1618012800000,58176.04,61800.0,57943.95,59832.43,240907.59,1618099199999,14476191585.22,2568013.0,119096.21,7157469285.62
1618099200000,59832.43,60816.88,59304.02,60090.2,148499.82,1618185599999,8896497492.09,1746745.0,72619.76,4351151151.1
1618185600000,60093.26,61449.91,59500.0,59911.18,196147.56,1618271999999,11824507197.55,2141177.0,95108.16,5734975155.22
1618272000000,59911.19,63850.0,59873.01,63649.71,279389.49,1618358399999,17408986053.33,2892252.0,140923.13,8780939219.38
1618358400000,63645.05,64986.11,61404.0,63019.1,323454.88,1618444799999,20512671253.01,3346550.0,156510.7,9929585946.75
1618444800000,63018.34,63905.83,62157.89,63232.55,178604.2,1618531199999,11249310339.68,2024715.0,87075.28,5485022345.6
1618531200000,63232.56,63600.0,60100.0,61424.67,255765.89,1618617599999,15740427372.09,2804338.0,121036.23,7449257284.08
1618617600000,61424.67,62610.0,59620.0,60090.14,194112.3,1618703999999,11862499746.35,2207548.0,93148.6,5693534487.52
1618704000000,60090.14,60450.0,50050.0,56140.05,522006.28,1618790399999,29025717493.57,6123918.0,252168.82,14018811988.56
1618790400000,56140.05,57532.7,54200.0,55634.39,285041.72,1618876799999,15980367367.84,3236025.0,143616.6,8051128791.4
1618876800000,55634.38,57060.0,53330.82,56410.56,324494.09,1618963199999,17936263515.61,3582497.0,162242.6,8971427492.43
1618963200000,56411.25,56756.78,53610.0,53800.0,252601.97,1619049599999,13965417339.89,2845696.0,123964.31,6854806169.0
1619049600000,53794.72,55470.51,50534.34,51714.61,453489.18,1619135999999,24205456559.06,4873286.0,221218.31,11813566887.36
1619136000000,51714.62,52152.0,47546.16,51122.62,554666.03,1619222399999,27531602634.09,6054609.0,274558.14,13629077944.54
1619222400000,51122.63,51183.51,48690.0,50092.4,299663.13,1619308799999,14965045326.89,3282516.0,149703.94,7477472717.87
1619308800000,50094.27,50577.9,46930.43,49063.94,310306.5,1619395199999,15286993330.16,3435937.0,153656.56,7571006217.21
1619395200000,49063.94,54364.89,48763.0,53984.33,390494.15,1619481599999,20594394185.16,4041188.0,197841.64,10431552962.92
1619481600000,53984.34,55500.0,53225.14,55006.25,225440.36,1619567999999,12306057432.26,2477387.0,112884.68,6162834063.95
1619568000000,55006.25,56574.13,53852.0,54861.77,263170.56,1619654399999,14420430887.67,2888503.0,131082.5,7183518215.47
1619654400000,54861.76,55222.02,52350.0,53558.8,257045.19,1619740799999,13822718178.84,2688481.0,127031.17,6833291872.43
1619740800000,53558.57,57935.0,53043.62,57684.16,294683.75,1619827199999,16384605220.98,3019948.0,149518.52,8315079818.67
1619827200000,57688.29,58488.17,57051.23,57836.34,207854.4,1619913599999,12008585818.0,2169172.0,101536.82,5866748058.08
1619913600000,57836.35,57959.97,56100.0,56630.33,203712.52,1619999999999,11572672993.02,2158896.0,99756.99,5667719491.57
1620000000000,56630.34,59056.59,56500.65,57214.83,271733.97,1620086399999,15734811253.16,2777144.0,132370.6,7666370909.6
1620086400000,57214.84,57253.76,53094.59,53263.32,388988.75,1620172799999,21460954657.12,4022066.0,186838.9,10309863586.11
1620172800000,53263.32,57940.0,52880.38,57497.77,317811.7,1620259199999,17803582010.47,3168133.0,157928.02,8849371121.14
1620259200000,57497.76,58450.0,55297.91,56435.35,275471.2,1620345599999,15686629190.13,2863753.0,132665.79,7557562897.5
1620345600000,56435.35,58800.0,55300.0,57350.88,256159.5,1620431999999,14595837163.97,2804212.0,126475.96,7207953072.36
1620432000000,57350.89,59590.96,56961.25,58924.98,264906.73,1620518399999,15519326694.3,2983532.0,131000.73,7675508227.5
1620518400000,58926.36,59335.19,56316.0,58292.53,245954.01,1620604799999,14240035980.98,2634641.0,119645.9,6927804257.57
1620604800000,58292.53,59654.0,53250.0,55869.67,396237.13,1620691199999,22695249844.91,4094344.0,189136.12,10844077454.67
1620691200000,55869.41,56908.66,54541.33,56710.43,267226.1,1620777599999,14894271373.25,2884389.0,132260.28,7373159319.9
1620777600000,56712.7,58049.99,48503.74,49595.76,472329.15,1620863999999,25827757899.75,4959229.0,226300.24,12397437399.7
1620864000000,49596.75,51358.0,45596.32,49707.9,652476.69,1620950399999,32261339754.84,7526904.0,322110.31,15935570082.47
1620950400000,49706.27,51533.0,48870.41,49873.27,319069.0,1621036799999,16003223041.87,3217006.0,157823.34,7916975492.34
1621036800000,49873.26,50709.43,46584.32,46793.41,442023.5,1621123199999,21481317002.84,4479965.0,217900.45,10593652751.26
1621123200000,46794.62,49829.39,43866.0,46429.28,604537.63,1621209599999,28364127431.87,6085883.0,299652.08,14063688008.36
1621209600000,46429.28,46655.0,42151.0,43566.18,809129.36,1621295999999,35658317191.94,8158638.0,401014.25,17674388203.07
1621296000000,43565.11,45846.61,42268.0,42882.53,590358.59,1621382399999,25938880316.67,5914414.0,292955.2,12878099303.52
1621382400000,42882.54,43615.93,28688.0,36689.14,1373851.85,1621468799999,52959873009.8,14748747.0,669982.22,25845935628.43
1621468800000,36689.14,42460.0,34882.0,40500.3,775185.11,1621555199999,30672617975.08,9532573.0,394043.22,15593739946.04
1621555200000,40500.0,42270.42,33400.0,37211.02,930671.75,1621641599999,35509680104.4,10769140.0,469515.15,17925522942.55
1621641600000,37210.01,38851.34,35201.11,37432.58,588166.78,1621727999999,21993863634.95,6992444.0,297486.13,11127660763.1
1621728000000,37436.0,38261.71,31096.7,34651.6,996815.02,1621814399999,34118866979.41,11641510.0,506715.5,17345904702.9
1621814400000,34656.53,39917.09,34366.0,38779.66,707903.07,1621900799999,26315302277.0,7477510.0,360446.72,13400814836.75
1621900800000,38783.58,39790.05,36439.32,38326.84,598836.41,1621987199999,22712004628.95,6334066.0,298979.7,11341036451.33
1621987200000,38326.84,40900.0,37804.76,39224.2,577032.81,1622073599999,22649858073.56,5587876.0,282381.29,11086961304.75
1622073600000,39224.21,40438.82,37133.22,38527.38,543338.57,1622159999999,21083767719.12,5251225.0,271687.68,10546081512.49
1622160000000,38527.38,38888.35,34689.57,35670.99,832363.42,1622246399999,30299787311.86,7510187.0,412404.68,15015237037.53
1622246400000,35670.99,37375.0,33650.0,34611.94,733902.82,1622332799999,25787790806.92,7000689.0,367446.0,12913333052.21
1622332800000,34611.95,36501.0,33356.0,35651.81,511834.75,1622419199999,18116421636.31,4973296.0,257610.91,9120678575.44
1622419200000,35651.8,37500.0,34150.0,37243.38,635082.12,1622505599999,22929964892.06,5580461.0,321542.81,11612743466.13
